calibrationID,Sampling_ref,SENSOR,Homeid,Hourly_intervals,DATE,DAY,MONTH,YEAR,Hour,aPM10,aPM25,rh,temp,PM10,PM25,dust,INTERV,oPM10,oPM25,iPM10,iPM25,FLAG,scale,IN,_TYPE_,_FREQ_,_STAT_,scale_ratio10,scale_ratio25
1,74,CY42,176,11NOV19:11:30:00,11/11/2019,11,11,2019,11.5,18.318511905,7.1348809524,34.749404762,30.066666667,20.521130952,12.596607143,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:01:00:00,11/08/2019,8,11,2019,1,7.52,4.86,38.02,29.73,12.36,9.93,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:02:00:00,11/08/2019,8,11,2019,2,7.48,4.68,37.4,29.62,12.33,9.72,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:03:00:00,11/08/2019,8,11,2019,3,8.03,4.64,37,29.51,12.74,9.68,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:04:00:00,11/08/2019,8,11,2019,4,7.31,4.5,36.46,29.4,12.2,9.52,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:05:00:00,11/08/2019,8,11,2019,5,7.66,4.6,35.85,29.3,12.46,9.63,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:06:00:00,11/08/2019,8,11,2019,6,8.18,4.61,36.11,29.26,12.86,9.64,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:07:00:00,11/08/2019,8,11,2019,7,8.49,4.76,36.71,29.18,13.09,9.82,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:08:00:00,11/08/2019,8,11,2019,8,9.58,4.87,37.32,29.16,13.92,9.95,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:09:00:00,11/08/2019,8,11,2019,9,12.16,6.18,38.24,29.33,15.86,11.48,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:10:00:00,11/08/2019,8,11,2019,10,12.39,7.79,39.26,29.36,16.04,13.36,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:11:00:00,11/08/2019,8,11,2019,11,32.94,9.55,39.7,29.64,31.57,15.42,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:12:00:00,11/08/2019,8,11,2019,12,33.93,10.7,40.1,30.23,32.33,16.76,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:13:00:00,11/08/2019,8,11,2019,13,36.26,11.02,39.72,30.49,34.08,17.14,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:14:00:00,11/08/2019,8,11,2019,14,38.53,11.13,39.87,30.63,35.8,17.27,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:15:00:00,11/08/2019,8,11,2019,15,39.04,11.42,40.92,30.73,36.19,17.61,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:16:00:00,11/08/2019,8,11,2019,16,46.61,12.74,43.94,30.45,41.91,19.15,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:17:00:00,11/08/2019,8,11,2019,17,49.26,13.32,45,30.01,43.91,19.83,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:18:00:00,11/08/2019,8,11,2019,18,53.24,14.69,44.89,29.71,46.92,21.44,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:19:00:00,11/08/2019,8,11,2019,19,33.89,12.57,44.44,29.81,32.29,18.95,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:20:00:00,11/08/2019,8,11,2019,20,18.38,9.12,44.3,30.07,20.57,14.92,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:21:00:00,11/08/2019,8,11,2019,21,16.68,8.57,43.89,30.08,19.28,14.27,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:22:00:00,11/08/2019,8,11,2019,22,15.94,8.31,43.41,30.08,18.72,13.97,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,08NOV19:23:00:00,11/08/2019,8,11,2019,23,12.35,7.44,43.21,30.05,16.01,12.96,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:00:00:00,11/09/2019,9,11,2019,0,13.91,7.63,42.67,29.93,17.19,13.17,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:01:00:00,11/09/2019,9,11,2019,1,12.62,7.4,41.95,29.78,16.22,12.91,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:02:00:00,11/09/2019,9,11,2019,2,12.37,7.05,41.17,29.73,16.02,12.5,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:03:00:00,11/09/2019,9,11,2019,3,10.73,6.76,40.89,29.68,14.79,12.16,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:04:00:00,11/09/2019,9,11,2019,4,12.18,6.75,39.87,29.61,15.88,12.15,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:05:00:00,11/09/2019,9,11,2019,5,13.16,6.77,38.79,29.59,16.62,12.17,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:06:00:00,11/09/2019,9,11,2019,6,12.82,6.61,38.47,29.55,16.36,11.98,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:07:00:00,11/09/2019,9,11,2019,7,10.7,6.17,38.83,29.55,14.76,11.46,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:08:00:00,11/09/2019,9,11,2019,8,12.4,5.99,39.28,29.59,16.04,11.25,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:09:00:00,11/09/2019,9,11,2019,9,19.16,8.84,39.72,29.73,21.16,14.59,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:10:00:00,11/09/2019,9,11,2019,10,13.81,8.08,39.95,29.66,17.11,13.71,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:11:00:00,11/09/2019,9,11,2019,11,11.14,6.84,39.83,29.68,15.09,12.25,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:12:00:00,11/09/2019,9,11,2019,12,19.82,7.58,38.11,29.82,21.65,13.12,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:13:00:00,11/09/2019,9,11,2019,13,36.35,10.94,29.76,30.53,34.15,17.05,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:14:00:00,11/09/2019,9,11,2019,14,32.5,10.12,25.74,30.82,31.24,16.09,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:15:00:00,11/09/2019,9,11,2019,15,31.37,9.47,24.13,30.79,30.39,15.32,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:16:00:00,11/09/2019,9,11,2019,16,15.49,7.41,29.09,30.32,18.38,12.92,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:17:00:00,11/09/2019,9,11,2019,17,10.89,6.17,31.74,30.22,14.91,11.47,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:18:00:00,11/09/2019,9,11,2019,18,24.11,6.94,33.38,30.27,24.9,12.37,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:19:00:00,11/09/2019,9,11,2019,19,17.96,6.82,34.43,30.29,20.25,12.23,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:20:00:00,11/09/2019,9,11,2019,20,13.68,6.85,34.71,30.14,17.01,12.27,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:21:00:00,11/09/2019,9,11,2019,21,22.93,8.42,34.65,30.07,24.01,14.1,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:22:00:00,11/09/2019,9,11,2019,22,13.72,6.69,35.13,30.15,17.05,12.07,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,09NOV19:23:00:00,11/09/2019,9,11,2019,23,14.02,6.37,33.72,30.2,17.27,11.71,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:00:00:00,11/10/2019,10,11,2019,0,13.67,6.16,33.28,30.24,17,11.46,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:01:00:00,11/10/2019,10,11,2019,1,15.06,6.46,32.9,30.14,18.06,11.8,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:02:00:00,11/10/2019,10,11,2019,2,10.6,5.8,34.03,29.89,14.69,11.03,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:03:00:00,11/10/2019,10,11,2019,3,10.82,5.78,33.2,29.8,14.85,11.02,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:04:00:00,11/10/2019,10,11,2019,4,14.5,6.32,32.46,29.81,17.64,11.65,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:05:00:00,11/10/2019,10,11,2019,5,12.08,6,33,29.72,15.8,11.27,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:06:00:00,11/10/2019,10,11,2019,6,11.27,5.92,32.91,29.67,15.19,11.17,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:07:00:00,11/10/2019,10,11,2019,7,12.01,5.82,32.92,29.67,15.75,11.06,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:08:00:00,11/10/2019,10,11,2019,8,11.41,5.72,33.31,29.71,15.3,10.94,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:09:00:00,11/10/2019,10,11,2019,9,15.32,6.79,33.94,29.86,18.25,12.2,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:10:00:00,11/10/2019,10,11,2019,10,19.01,9.89,35.15,30.13,21.04,15.82,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:11:00:00,11/10/2019,10,11,2019,11,16.84,8.24,34.97,30.17,19.4,13.89,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:12:00:00,11/10/2019,10,11,2019,12,24.11,8.98,35.47,30.36,24.9,14.76,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:13:00:00,11/10/2019,10,11,2019,13,14.07,7.08,35.84,30.5,17.31,12.53,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:14:00:00,11/10/2019,10,11,2019,14,27.45,8.1,36.19,30.45,27.43,13.73,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:15:00:00,11/10/2019,10,11,2019,15,15.31,6.9,35.85,30.4,18.25,12.32,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:16:00:00,11/10/2019,10,11,2019,16,16.78,7.23,35.54,30.43,19.36,12.71,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:17:00:00,11/10/2019,10,11,2019,17,15.98,7.36,36.42,30.31,18.75,12.86,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:18:00:00,11/10/2019,10,11,2019,18,21.19,7.46,37.03,30.33,22.69,12.97,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:19:00:00,11/10/2019,10,11,2019,19,16.37,6.84,37.54,30.47,19.05,12.25,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:20:00:00,11/10/2019,10,11,2019,20,12.33,6.03,38.2,30.5,16,11.31,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:21:00:00,11/10/2019,10,11,2019,21,10.88,5.63,38.64,30.46,14.9,10.83,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:22:00:00,11/10/2019,10,11,2019,22,9.36,5.35,38.58,30.43,13.75,10.5,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,10NOV19:23:00:00,11/10/2019,10,11,2019,23,12.68,5.56,38.23,30.39,16.26,10.75,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:00:00:00,11/11/2019,11,11,2019,0,10.97,5.54,37.29,30.26,14.96,10.74,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:01:00:00,11/11/2019,11,11,2019,1,9.13,5.15,36.65,30.18,13.58,10.28,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:02:00:00,11/11/2019,11,11,2019,2,7.95,4.69,36.32,30.1,12.69,9.74,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:03:00:00,11/11/2019,11,11,2019,3,7.65,4.53,35.72,30.04,12.45,9.55,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:04:00:00,11/11/2019,11,11,2019,4,8.34,4.36,35.71,29.99,12.98,9.36,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:05:00:00,11/11/2019,11,11,2019,5,9.4,4.72,35.8,29.89,13.78,9.77,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:06:00:00,11/11/2019,11,11,2019,6,9.53,4.68,35.87,29.81,13.87,9.72,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:07:00:00,11/11/2019,11,11,2019,7,10.23,4.51,36.37,29.79,14.41,9.53,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:08:00:00,11/11/2019,11,11,2019,8,11.29,4.85,36.71,29.82,15.21,9.92,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:09:00:00,11/11/2019,11,11,2019,9,12.11,4.87,36.54,29.88,15.83,9.95,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:10:00:00,11/11/2019,11,11,2019,10,22.11,7.05,33.33,30.07,23.39,12.5,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:11:00:00,11/11/2019,11,11,2019,11,21.83,5.91,31.65,30.17,23.17,11.17,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:12:00:00,11/11/2019,11,11,2019,12,29.61,7.06,28.33,30.86,29.06,12.51,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:13:00:00,11/11/2019,11,11,2019,13,26.7,5.58,24.73,31.15,26.86,10.77,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:14:00:00,11/11/2019,11,11,2019,14,23.31,5.09,21.47,31.37,24.29,10.2,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:15:00:00,11/11/2019,11,11,2019,15,28.22,5.83,21.92,31.32,28.01,11.08,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:16:00:00,11/11/2019,11,11,2019,16,17,5.37,25.82,30.78,19.52,10.53,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:17:00:00,11/11/2019,11,11,2019,17,15.09,5.39,28.25,30.62,18.08,10.55,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:18:00:00,11/11/2019,11,11,2019,18,25.24,6.39,29.47,30.68,25.76,11.73,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:19:00:00,11/11/2019,11,11,2019,19,18.73,6.25,30.64,30.72,20.83,11.56,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:20:00:00,11/11/2019,11,11,2019,20,16.16,5.66,31.55,30.69,18.89,10.88,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:21:00:00,11/11/2019,11,11,2019,21,12.85,5.08,31.99,30.61,16.39,10.19,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:22:00:00,11/11/2019,11,11,2019,22,8.75,4.27,32.06,30.53,13.29,9.24,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,11NOV19:23:00:00,11/11/2019,11,11,2019,23,8.17,3.78,32.23,30.48,12.85,8.67,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:00:00:00,11/12/2019,12,11,2019,0,7.05,3.46,32.21,30.39,12,8.3,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:01:00:00,11/12/2019,12,11,2019,1,10.09,3.62,32.18,30.28,14.3,8.49,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:02:00:00,11/12/2019,12,11,2019,2,6.37,3.32,32.35,30.14,11.49,8.13,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:03:00:00,11/12/2019,12,11,2019,3,5.62,3.28,32.77,30.05,10.92,8.09,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:04:00:00,11/12/2019,12,11,2019,4,7.64,3.44,33.34,29.97,12.45,8.28,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:05:00:00,11/12/2019,12,11,2019,5,6.2,3.43,33.67,29.86,11.36,8.26,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:06:00:00,11/12/2019,12,11,2019,6,6.47,3.46,33.89,29.78,11.57,8.3,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:07:00:00,11/12/2019,12,11,2019,7,9.17,3.92,34.29,29.74,13.6,8.84,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:08:00:00,11/12/2019,12,11,2019,8,19.13,6.62,35,29.89,21.13,12,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:09:00:00,11/12/2019,12,11,2019,9,18.02,6.29,35.32,29.9,20.3,11.6,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:10:00:00,11/12/2019,12,11,2019,10,12.71,4.92,35.59,29.89,16.28,10,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:11:00:00,11/12/2019,12,11,2019,11,21.49,5.23,33.38,30.08,22.92,10.37,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:12:00:00,11/12/2019,12,11,2019,12,27.65,5.56,24.25,30.54,27.58,10.76,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:13:00:00,11/12/2019,12,11,2019,13,24.05,4.89,21.55,30.75,24.86,9.97,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:14:00:00,11/12/2019,12,11,2019,14,22.91,4.6,20.85,30.79,23.99,9.63,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:15:00:00,11/12/2019,12,11,2019,15,27.29,5.23,20.85,30.72,27.3,10.37,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:16:00:00,11/12/2019,12,11,2019,16,14.56,4.83,24.25,30.4,17.68,9.9,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:17:00:00,11/12/2019,12,11,2019,17,15.23,5.2,25.84,30.31,18.18,10.34,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:18:00:00,11/12/2019,12,11,2019,18,25.77,5.98,26.5,30.27,26.16,11.24,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:19:00:00,11/12/2019,12,11,2019,19,21.11,6.49,26.97,30.24,22.63,11.84,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:20:00:00,11/12/2019,12,11,2019,20,16.87,5.81,27.68,30.28,19.43,11.04,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:21:00:00,11/12/2019,12,11,2019,21,14.55,5.49,28.19,30.18,17.67,10.68,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:22:00:00,11/12/2019,12,11,2019,22,9.98,4.73,28.37,30.11,14.22,9.78,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,12NOV19:23:00:00,11/12/2019,12,11,2019,23,11.8,4.63,28.45,30.02,15.59,9.67,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,13NOV19:00:00:00,11/13/2019,13,11,2019,0,9.59,4.49,28.74,29.86,13.92,9.51,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,13NOV19:01:00:00,11/13/2019,13,11,2019,1,8.35,4.26,29.29,29.74,12.98,9.23,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,13NOV19:02:00:00,11/13/2019,13,11,2019,2,8.48,4.15,29.71,29.64,13.09,9.1,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
1,74,CY42,176,13NOV19:03:00:00,11/13/2019,13,11,2019,3,8.37,4.14,30.35,29.56,13,9.1,1,0,40.72,20.41,26.47,18.96,0,1,0,0,168,MEAN,1.4449863689,2.6573673936
